bmrb_id,candidate_id,mapped_target_rows,pdb_id,retained_unmapped_target_rows,source_feature_sha256,source_feature_size_bytes,strict_target_rows,structure_nan_values,validation_status
18637,8ba4fa349e9f731e78ece6277629d5ea1442b53a1e8470d98b3a7eb15d42d235,147,4UET,0,1bfd39ced8219417316813f088253092cef75c087eb8f02396e4248a0d5f371b,15695,147,0,passed
18642,d7751e339ec4cf86ebe513a66386eba2d59ecc9d59c34bfaeb1d16c144721ca7,55,2LWR,0,0abb5e3277b3f50a653df3acc19e4779ca2113ef8f26e6ca6c5e540c764f509d,6610,55,0,passed
18650,62689b4d4ad6ede443be7c090a28015d6e35a9f5ec3c9678d1968a6fd059a910,89,2LWW,0,b2f24148c55d3bd655ecc660eb1ef627ac00af6844642a21a7f105d770b6a212,9824,89,0,passed
18653,df44a94aa499ee9b43cce48d41a6b1b34e9ef29733fc0a283db644bdc6be64f8,132,2LWY,0,eb2aa2a9e1b517b36b79f524930dc44df70df3f8fbf5efb2d4b7cc5f2283821a,14478,132,0,passed
18654,d1146a51adb4d77e1be60223d3475bd83f56f9d264eca37239b20aab5f200344,48,2LWZ,0,de052fde5c3a83072219270f5e77020039e704e923d2c9c805a3e56e043b7b3f,5775,48,0,passed
18657,30ec3f062303150fcc197ea20cba6866642740fd1d9f3dc336a27dc581f82153,58,2LX3,0,e8b70842684a776e783ceed08ba0473727ba9f5e77bb084b925c7a6f0e760dd0,6916,58,0,passed
18662,1e3277432b84f0743a9b2e445335393f8fdf571733342c75c776bda5cbc1a4d0,55,2LX7,0,b43225441be2eaa32ce5a558921928082dc73743fb84401732edd344ccca93bc,6347,55,0,passed
18663,8486b88c5bbf9298a51c863cca527fa0b50b21ba2c7e2ba39f25563536c29cd5,188,4B6V,0,a5960731778fcd29b33fd2b67c8d5624626e5a965d36700b3234b6fd240056c4,20192,188,0,passed
18667,5ab5d558142c45efaa94725db58aadb43346a035c01dea4c391db9e0a5658936,184,4B6U,0,59827deec012ef7be1c5011a31633e292b69367b8b9404d1908dd949e4144519,19762,184,0,passed
18668,4a34ad99b271eb3d9b814266274c2ae6d9c0630dbc9dbf4d55858e1cb2d84d2a,69,2LX9,0,828ec11a179253e4f3fd7756472adef958b39f1b4420b3da42ab9bdebda3ac81,8144,69,0,passed
18669,ae650b38ad482a1a4ae6d14673b066d7b134a19bfbba2f8c63cba36059959393,72,2LXA,0,70a24ec1863d97eaed408786e2a8d780775ec2a7dc5638e402f5b0843d6f81c8,8356,72,0,passed
18671,a38d8c72c845ab462a5af57f8502166940535c1fe3a98fde2e509802391b0422,76,2LXC,0,aff5f44301889b7f79e099c17815c6fd44806a344deae8d3b7bbf2718dd18aae,8726,76,0,passed
18672,08fbade24be71b0e7bababd92962d48008e20a2a7ea847867786013dad0e1928,94,2LXE,0,9d4b2e0d124a6acd3974df966227dbb22b69018ef28fbe1ac9d6dc49a3095baf,10499,94,0,passed
18673,f1e07379ea7720740d9a5d4e1b6a826bf934918e66eb186d31b23d787c5ab036,95,2LXF,0,eaa0c3d9423db736a0baedd2320f19db30cdcd13f73413e7557beac7a280d740,10430,95,0,passed
18677,84bb91c8786ccc75a5ae686cc914d09a2e0caae7517179201bb3df55164a98af,55,2LXH,0,636529e2e12c3a0355b02d810aee070effb851bc56aa52955bfcca23f9019b58,6719,55,0,passed
18678,3b493ae966d30be938ec3a9bcddf8c9cacb8bcfb5aa68e26cc2faa267e7e1f08,85,2LXI,0,0b83bdad70f1d9547637478be377bb8cee68e1d766261192c24338a559cfadec,9676,85,0,passed
18679,3466969ebaa3ee20500bf073197fd2043e14fe7da4ed308b12c1610ae045d535,63,2LXJ,0,18c7833f62e18b2d7e8676993fbe8dbc558d113f9a7b4a98398ad8acf6784f9d,7361,63,0,passed
18680,a676cbe1f2c265c6c5473194681b403982255ef37d623eab98412b2a43ebce6b,62,2LXK,0,b2ca0791e6368e36114c0708f04274fa0e170c6fcb7ffb5947fae1e8b31d7b2a,7314,62,0,passed
18681,8cb5fe59dc88446d1518ad1388734e9d3ebe9e7d06b32d78166f1e0d39669905,149,2LXL,19,6f460e9da5b0a0fd391cb514f46d5bea7d9eab1189980d38750764bb75aa10c5,16723,168,0,passed
18682,312edba9900931f8a94037e3c8d9e09910a08957e7d3e677dd0d4f36d2993037,154,2LXM,4,d233f63f07c80c3435a8cab30041994315933c0156253fbd7907b9dda69d6600,16871,158,0,passed
18688,c9cf66c971d4970733e61e75920619d3d5fd51db5b3c048fcfc37f5aa3e051d5,55,2LXP,0,5f9c1b957bae5c9f455d36dbbb1ec40c444176e0ac0095bb868fd5f291e3d553,6596,55,0,passed
18692,d0d34dd19616c88712d682bdc5bfeb182eae95d8e2d3a945ed7147413362f688,71,2LXR,0,947f9126f7139e5ad941198e3316d10d60a3aad85e024a95f6e689608ae3424f,8154,71,0,passed
18694,0f0ff8f881912c355ea589f2e94119b11508afa81b1eda888b9eceb50f105080,84,2LXS,0,fa8846f08d74f51cb17f77720a896ca4a154fc6cd24ee158c3ec927a56e1f42f,9478,84,0,passed
18695,86bb6be2d482499771881013476061e6ed183832ff3bfe7b86563e612927ac41,57,2LXT,0,4797cd1657f101b304976c023d79e667839d6c1fb5c023e2d1cd59e1760d4c97,6793,57,0,passed
18698,604e1abb115faac1e381fd32d2a426b246d4530c88fdabf2d20666c7e5e671b0,100,2LXU,0,90e2ec0893c939619e8a358a7965da2d738894b101783863120557f28041a682,10867,100,0,passed
18700,49acdd2ebdd960ae1689d6928e4f5ebd97e8e73397ac7f9bb5e228cc0eb88f30,50,2LXW,0,6087ae7158b19f00db214a12a91cbf7fb353a71fce1f007cf25178008ed437a4,5978,50,0,passed
18703,3780678dd17298dafc3beffc3de8b86487bc27f4a0b2f4dc19d06ff5c96f14ed,64,2LXY,0,cf2682d6f63671ce002ae499c38e5919ebef906ad93242b04acb35a4be70278c,7183,64,0,passed
18707,9d6c2b3bdad686e9ecef1ba6bbe8a7bf839e717569f3e18766be14d525770983,74,2LY3,0,62738d83355f2d321d279bcd88df4fa532f4eadbf1dcf7e5ae439fc9f8702f92,8625,74,0,passed
18709,5ca8d96f14a3fd3ddbc4a52c1848be8f5df1de38f6ba0c34f7052a857f16b29a,77,2LY4,0,f864654e98c2c74483792bfecb7990163c489edf7b4bbb98e2bd33973789103d,8792,77,0,passed
18710,452945d2652d0e1ce2805eb7ea875ada9987fc72224ed6d3446b72dd5296bd20,50,2LY6,0,862f504c4a88f3b9b48bb27426ef0a4722757f8ac808582113a501e19395528c,6173,50,0,passed
18711,175f048bf7f133ffb36b0e649d33b7b58a7da4b7db8df4b678c6828f52058290,85,4BA8,0,af7379dffaaaf4600324f7f238aaac50d131832f5cf023f7c71f183a6a2853ba,9620,85,0,passed
18712,e4aec1631d6668ae52b9c93ad0a8eac0995411eed37d6d8fd6bea1802034e87c,132,2LY7,0,fee8b61e533583fd22e0ea85d9bd48ef0806161060bee0f3619e2a03cbe40673,14391,132,0,passed
18713,817ebecbe0b5e16506a402d167b7b44d2768809164323b9a8b28c860684e44c1,111,2LY8,0,006e4d20a458934d2b2fe28ce89b5c29a04f87d8bad049fde4b01800ba1d7905,12127,111,0,passed
18714,a0c66fd59a12f3a9389b72109ae7010adb35fd4afb36e373cbb3315315bb5089,67,2LY9,0,6e5857e44f2736dc2ed9484b052b87d979e1826af9703472d4e7d71125b93d13,7725,67,0,passed
18715,a087c6f9ad8b939d93ecff818d6f61d1827f9bba3fa2d12c1ffe56217e860f0d,127,2LYA,0,026050f5c8e59e5263cf7972082f8480af004491233a7e5077c4ecd66bbc22a5,13640,127,0,passed
18716,e1c610d4c0f0b90f0f50cff7f7fe3c4cae1c931b94418ceed27ee15f65b2fe26,127,2LYB,0,c544292e02d4a7eea3a75419dda37289f3e35ebf419530a168bd1ce9eaab30e5,13675,127,0,passed
18717,bb03d5b2934fc70bc1563226d80d7b13402f0609c4c2bb5fe131c4c6fb89945a,118,2LYC,0,b5d5ff9aa0b1ff48943f2320e6b55f87aaed77f7d84bfaf7f1e7c3c68ddc57ea,12768,118,0,passed
18725,5b69ea9296ec7a5152805ccb4945f6805062d9649182addedeb88950b5eb4101,69,2LYH,6,a8921218cda7e205fea7d0de2f83703e791f7e56d3cac452b7349704ae8f64ca,8232,75,0,passed
18726,af2d747eb881ca8d55b7d180e5a120882693321e0b947371f0a1dc748e77c08c,151,2LYI,0,0cdd36088a3bfb6fc2ba098b12af48ad3a0ce357726b630f3748e4f9a7274447,16368,151,0,passed
18728,0cc13f8d8894b43c934240992f2050638862d9143c8ce3182cffce02da912c0f,169,2LYV,0,4d9f7ef92579280d03d0f5e653595e97b5b04e460bf3184968c59cec2b48e45a,18357,169,0,passed
18732,a34c41bdfe543d5d395e4e9d8cf4949da3ac3446840b09a07b551196fa469a85,82,2LYX,0,d24facee9d3fe62fe3b3ad4500efc234885475f6392855259c921bf9d059cc69,9342,82,0,passed
18734,c9903f6d7fc1bdf46b6dff7848bb8cb3d0e22f57ff3dd7d8c89add5b108a05b4,92,2LZ0,0,dad8ef1085737ea35bc82919e0b4b670cfd6fab4353d91089f32ac9c61b454cd,10066,92,0,passed
18735,2cdabfa736ef504d97eb82f20dcb4391608f9bf18b312501e0d8466ca6641e55,78,2LZ1,0,6acaa69878155efc6f5cdb7ff79a88d1bf053cdeb38ee98217ffa9a2171efd25,8748,78,0,passed
18737,57a94fe97911a48341462976e6124e869e9132e6b307cae1359d97bb6bdc1863,72,2LZ6,0,945ea8793079a842aa961f904a32d033ec04f4265f79b723ef1771231913094f,8350,72,0,passed
18749,a4d6c6695cec3268deaf1a2aee4f79e9e48fb5f4fb00a507975295abd98b7ad2,61,2LZE,0,299a10b6dfe72466f7e6db19e43f49c038c169ce02155fbf985dad1618a5338e,7200,61,0,passed
18755,5035d611eddc54f008590e1236cd4f381f445aca1e1f86921bbaa6136f660a65,113,2LZG,0,05b33f9ff3081bd657596ea1a7c84a4fdd363a17d15c449980bf5dbb27e1c357,12052,113,0,passed
18758,dd945718bf9f0299a06d7b64393d64843e690e9d0daa747c6224645f877582ac,104,2LZJ,0,3856d89fdbdc5c4ad1db40b66acf8629c71a19791c7344d27b50886ab34c8ca4,11537,104,0,passed
18764,fba9debf6667241507ea7e9a075ce9745c4946bd5c398ae4078a9048231a7597,54,4BD3,0,2992ac2fa550019946460189924be5cd6c412073339b838dca1dfbe47c07361a,6483,54,0,passed
18770,affd3630e1e2be60607987fce63a725e61c7bc4a153e886a4d94e15b60358765,46,2LZR,1,b083d1d5fa6e4263235b7178f896a056d04f1512d389fb757354930d5115aeaa,5538,47,0,passed
18776,5c4faab32fe2907702767a12b5f2bf21739d64dfccdd5572cd7c80588e3fbb8e,91,2MPU,0,3348efe4be7d139a047076a468e43bf97dabd7818cfd265b4ec1ccecf556eb59,10151,91,0,passed
18778,0f413630cdd140ae6b1c73ae47abeb027d82ef181db145bf34124c7913335bc1,64,2LZU,0,2c86e44467e0c3e0e9e4791f1bc82295db5de3326684b529e9cdb8f4aa57c7f1,7497,64,0,passed
18787,8744607839c662edad7c5eeb2279b3b08b14edcbffca3c431b8e4287c97256b2,65,2LZZ,0,192e3284563132f5ebd1e430de2486e871d6103a23d08b38a630d93ac19588db,7617,65,0,passed
18788,361e5c8dbcd51fb38812e24c3ef98755fb25feed5673b915d5f4b615a65397a6,125,2M00,0,a8c3fa3ea87512d2e491cb56184237e20444b209988932a3b68df629fa5d16de,13437,125,0,passed
18789,0a6832b0b2168903e74cc1929a88350ff96a9b8bf481e24aba2963e3e515ebf7,58,2M01,0,5e2fa388858d5320d2fac327df84e9a1533102e5ffa22643405d47dad571c9cd,6864,58,0,passed
18792,238d3061f1e932529c95ffc7eeac6406707e101a8bf26f02b510402b06eb2608,164,2M03,0,111cf9e4484ec7d560af97ce731e203a279b8dea2a3c8f167293f31510de873c,17710,164,0,passed
18793,e2ee2176d2407489e438e5f90e282c92f6b21e30fe506206965ddd4e567624fa,168,2M04,0,15d4e0e5738e57df93a0daf899a741e75d196310048e83735b63f2bb29194dc5,18172,168,0,passed
18794,faef7a18125d77ae69d9e645c619e21ada4695381eab0d6ddcd2292e2e109dc2,59,2M05,0,148c776b9b701b18109ef2760d8664bfcb0ed51845d5e0d8a3ffb73723f070a0,7041,59,0,passed
18796,5d87eefbd082c556c04d8912267d6a385b0f1187688bfcf1feedee1ff444bd6e,131,2M06,0,af631fc53c114c0b726c824e81ca73329f6fcd0b8eb8f1acecc4149d45a75331,13829,131,0,passed
18797,805726cb5da6fba3ce299730f8f3769b5c1f2d847e1da9c84d3f3f350ccfa433,128,2M07,0,6a4ac75cb2b7616d407fc08d988be830515c7c48ff32fb4742d0c1397ce07a28,13617,128,0,passed
18801,edcebaa22c4262e6f779272215a27fa9f95bf8df90d9cb67b87086b75aed8629,89,2M08,0,058eb85fb57ef2cd7e179cfe906d73e68d17ea89a3e1792b08120507bda1f481,10109,89,0,passed
18802,e7e39a51e6f956251b92ff66ff7ba5fe41585cb08d5108084b80d10b5f114f67,104,2M09,0,15b85340814b13573eb15757e7f3f6338570781d4a167821c12447f3c7b0f22b,11568,104,0,passed
18805,594ea0944f3d9f903c6dfaa97eeb71eca69784005e34b911bcf1ac625bcad7db,51,2M0C,0,e41f73313f0e7a88c567c15f628c86f03d230260cd3c7af1963cd1122486635a,5995,51,0,passed
18808,ee09039db942e986da5a5a38401e9e6fbfd1d9970de9d6c0a4ff5cf34c8f8dcb,101,2M0G,0,682a56475da4978f097423fc1f8cd029a6ec7e6d10d43f67133ae006746aff72,11150,101,0,passed
18812,78cd46bc53865532aacd5b5ccdc887dfb71be56120c531a9e03400dfbf220ff2,91,2M0N,0,41deae39a5503026afa763e705da4081a1dd30d30e610b808d820756b19ce999,9885,91,0,passed
18813,d51abb2dc5475fe1bc02bd1c0ccc21711ae71980318834798d91a1409e357cdb,60,2M0O,0,34059405c2607ec5a0c5dabc5eddceeac7b098450c51dbe0f287958c09cd1032,7151,60,0,passed
18817,5f9d419a7cfaaa2079ffb627823874e1d9ed8055f3ca3f1553363b94e1510e0b,104,2M0Q,0,f4a82eee87a99b305532c14a41bce82f08c9aeea4abd88f5144b7fe5791aa855,11288,104,0,passed
18823,99f40b58447534a829838c1b2a3b252c0f6bb1696754075fb9d5df5e26c9b390,115,6GMS,0,47939c49fe4c861edcd0ac2422460ab639a2c53570ec3b213f16debf79c22704,12716,115,0,passed
18824,c74f67443d2ba6b3e370b3df59fc39e8a74d83e6b80321dee1a172f0f4f929a9,103,2M0T,0,b70c20d8706b94457e76d8fd02f9f192530eb0641b18ca9c00745cd71d87f24e,11534,103,0,passed
18825,86c8f272ddd2a13ab58b398ac25647b84a62a6da7402f696b4714b4f35530387,103,2M0U,0,baed03810fa03691d58b395bedab18aa3271cd2383500bf9f2bab90cb087dcaa,11529,103,0,passed
18826,c3750b382f1bd3c41b387e1214b2c6ca67af1cd79fb2214f3863dd6eb7a8b23f,117,2M0V,0,27090b6d917ea40ac8badebc418f4a7f6cb1259d295e2509df6fec29347af592,12761,117,0,passed
18831,11766935323125548950fec8461406d6fdce41cc141380dc4a6d50cd6d60edc5,69,2M0X,0,b8cccf71d82aad82c2e58d21e3997d90ae5cae1e04bcea15999ef25e0d1a5325,8000,69,0,passed
18832,29c8a01e073a0dc7a3f861ab3cbcb167f4cf3cbf1419dc3cea8e2d20becc64ae,59,2M0Y,0,78a390a60d39117e14d0f962aa334170cdf7d9f609455486821fc753f2100e58,6933,59,0,passed
18833,6e8b1f537d41aec54be3d9519d080c2258e61856cc35618f23fe8e87d1ccbb06,90,2M0Z,0,5e3b86a6f5f18c676253cde98bc3042659ae00ffe835a08b041d4d1bc56bd3b5,10187,90,0,passed
18834,f0e5b052853b2808e2c54507684c6009b10ac5a55f3f45b1353b655bc3aee2f1,87,2M10,0,ff2e9010115c710561b7d1cd62ee8fdbce0ac06be3a371c37bc431a079490b3e,9879,87,0,passed
18840,e92342b6694b10c92bc998f1b57f8e27d9050f2683027cf456d6f40d858f8f13,58,2M13,0,8f68cebe5fa8c1dd17e6bff604cec50f4ec791fbccf16bc158dc7e67a52a244c,7022,58,0,passed
18841,4c40e4f1966660d0c1b5a7c205d8f5d18505d04b4f4675d3b580723f4e89df7e,64,3ZBE,0,424b5e4538feb6885712c44e3617e1c92fbaa73096b9b9856396f33dd4474a93,7418,64,0,passed
18842,e10d2ff9e91bc290d437605c560f8c8a750c440d7272041288c6074431530ebe,109,2M14,4,57b88ca54d669ad7e216f2fcf73e912a3414b3b69df0e45f2e5d1e04928ac241,12295,113,0,passed
18843,ab7a66c3788d5ae7d4bc9dac2f723bc715f33a5058b1ba3a072f6c46a561d8a2,121,2M74,0,e37e6ca705854c3135e1446c21c49d0fd64a1af0850781b1d1ffd8c209b8ea6e,13399,121,0,passed
18844,ee17f9d1e525e6803f66368053401819df85732ff79fd5fc288219d830873e7d,76,2M17,0,e7d60e9ab2210c2aba3f55084a00023e527bef119dd5c47da9bb5fe7702f4f99,8690,76,0,passed
18845,4962968986cbf60399d06a593d20e19b26226cf0babf1777edccda52c0047960,91,4CH0,0,057db6db5b6c492427c2a177ddc6b9115052b559244469495484439092c822c3,10217,91,0,passed
18846,ec98c66e395fa62b1a76a1065f61847af2e0cad0608ab76439a9794dff11bd2f,91,4CIO,0,f4b1cd8ce9476d76d956f0b9412be703aaae7a5be60510408c00f039ec7bc9f3,10367,91,0,passed
18849,cf11576781e9c818636ed4e86a930458cbab33ffd8e550cf6f8194f822936cf4,96,2NAZ,0,a90142df26b2649f4db08ef0f9e3953545d5b63b447896f7b33a590d382e1bd8,11027,96,0,passed
18850,23779a8c1fc739dd38280baa8c862471cb4323fe4bb313c406e77c1ea8657c65,95,2M19,0,f4ab275802a85ee36ac0527223a841c4d3e56a7c9bf14c49fc1a9182da238b15,10705,95,0,passed
18853,4d11164a1b3cf8d6d8af7561637a8f2aa7997344fbf6dcd039159f8502451bd3,224,2MHK,0,06316b63322e7612fb62f009dcbe14ccd1d4a4afe816110b16c895dca05030df,23083,224,0,passed
18863,765670b4fe456dec27b0fb766f4d73acb7aa1c9445fd6616d726dc312d185bc7,74,3ZD0,0,1aecfd179d787a2afdd26ede5ecdff75e75119b0247252045552cde951453222,8304,74,0,passed
18864,ecb53c2695b842a43308fe9390d3770e143b7ae77bc86a02faf247ac6166e4cb,87,2M1I,0,e2acb1ad718f20215ec3904c91b85d5ea584329c8a48f9b15d87606122ec61d2,9882,87,0,passed
18870,cd71b01c920e6216eef808692aad872242d22c4b25d604bced4570d65aaa1ff7,99,2M1M,0,ac73efd70dacb86aff6194bb3feac45f7049dca509664a40d369c733d2ccde66,11084,99,0,passed
18874,28a0d99d581d8a053748f70375f680c971a40704ffe1d929029b941aaab95e27,56,2M1R,0,284eecbbaeb2514b8f27aa385822acb4cfd6f2ffa6e3328427639240740372cf,6769,56,0,passed
18876,8aa5f9da60e7efc3a046037baa29cb3dabddd4955327e9c2b817741cde624e1e,93,2MPS,0,e2818ca98ac8b9e62fef6aaa286f994e34cd8d10256d32b77fd8ea0131c0f471,10472,93,0,passed
18878,3eef86d7bc4d152c77465cd07c72d6777eaa4a947aeb42da81a176608443d2fa,82,3ZEH,0,a375cbde491e82b3f07acc5bb8675964876914cde1605a70354216ceef61381c,9430,82,0,passed
18880,14a629a57500bd6e2a0c42aa4ed04d3bccca6677b3dc44b369e33dd3bc2886fe,80,2M1U,0,f74560611266681bd1a6ec88d7af06df235d0bc6324e3594e0a1fd1cd53b724d,9037,80,0,passed
18882,7bc95b425f4b687984b4cf58d6606b495951a14b2c2bd35d66491a3f0927827a,141,2M1W,0,613e19ebbe8a700abd271e766d425796876c9e940f012a3530dba3375f70b650,15486,141,0,passed
18883,40c2e60216117929f54090c75dc804e23b4837e94ca3abcd376ff88527073fed,150,2M1X,8,03b2bc9b6f4022092631c1fc556259872a4507408ec05f58c334294c514b1bab,16284,158,0,passed
18887,d88543a6f4f38d688cec466e58a9b2daa768e3416721e573ce7105962d25a52b,103,2M1Z,0,ccc83298764591f51a5ef24fe38796bf1c122c2d61e813236dad481c3837d6d2,11249,103,0,passed
18896,1be025a0e133f2e446db730602166b0f35d8a501900f9b5a7fafa88f04dc8927,48,2N17,1,79683def635ccdd297cff23a728cf6d5d88948f8f58f9fa2b8bf5996fab28f76,6074,49,0,passed
18900,f93d26b96f0cdfe417d1a76f74a0d8f59c7057ce764d086e186845adece4f84c,116,3ZG4,0,13e496a5c95bac3295da99ffe08aa7abe61e020f258ed5c83134da5b4bb6b75c,13085,116,0,passed
18901,0f121e0d9dc2a25f68b98f93f4a0e7e8f044c3f05c96ae9145632fb56d09d049,102,2M26,0,ae748f98d29ab290df3885677700c03ce0310dca77aa43e5b84e4a3b36682d52,11433,102,0,passed
18904,c0837b1f78b957462f7803e7881bed28f97f9a02f658f373867c59c2e26b024c,137,2M2A,0,fe91a27b7fe32e20f98d704171c91e135184c1c517a2553109c929766732b957,14855,137,0,passed
18905,baa532e44a69bb093e2abd65a5e150cf9f696e211e09733cc80c5e18ff2e76b9,109,2M2B,0,67e856cbdb36075ceb9b2fe6f179048bf457beff77c98f78607576fd19b7717d,12081,109,0,passed
18906,a177ed2d63b910509474b08656e9901539662411ef732e67d7b4da5f34a0dd4a,67,2N5N,0,f0a2f5cc3104788df596466ecb4a53874380420900a672ab9e6dcfea9b815e10,7884,67,0,passed
18908,e3ad9236f7c7592fcd6d3a0e15d437d5bea79aff523d6100fa7a28542f0d8f51,109,2M2D,0,679cde05c3ecb29e203fdeedffd9764c756a65090b0888b6b125ebb09e5fb91e,12133,109,0,passed
18909,2f41edb82454435ca204218d0ca6de54af824da4bedc07879069586897dbea88,65,2M2E,0,0621bc38982c07a38c9a69a9ba60824182c61c10065ff433d8c7e18a78b069f5,7592,65,0,passed
18910,bbdfc2b502aeec2cfe14c99b2d62b477b7fd1524e4abacc1176157533313dca5,54,3ZGK,0,350b5b5c30fe5ff149ffaffa8cd69e017f21f2dc656b607a98a4903698f1907b,6326,54,0,passed
18911,1635ca2094ef0b620b8d16681f3c57bdae350c06e06014b8303678e389af5759,112,3ZGP,0,0ec1f33bbada6f6a411301aa54f65b39d6ff1da5dcc7fd13a6b097d80faac07e,12660,112,0,passed
18912,573536fd9acfb5cdbc387713a328f5fa7df0266e43bde4372be544589e9fdfcb,56,2M2F,0,2c79f092111e4dfbcc0a31d968608cbb2559cbfe081f6d33f1be5595a13da9d7,6794,56,0,passed
18916,d98d9de51deceafe99a0b93dc5c1bc09d2a8ff07100ab5e6d21a45f2da5b4825,76,2M2I,0,f1bec897715d960bbf075545ac0b88ab0b53d243b8c86e56bfc8e4affd40a7fb,8775,76,0,passed
18917,fb0d7008795b4830f79d06bc31ae808a66db98a59f4a5e8a9b6fc2a239b79885,63,2M2J,0,6942c5cfdc249b322b0521714664c450d2b759ca2ffdc02e4495085c6a407bd0,7470,63,0,passed
18919,a7cd47d9f3a23c682fc243218915565f47084b6177b57e32d5a0052d48fe8dae,88,2M33,7,34b70ef6c6855e383197ab9b6f93f959ea505fd409a7a2d7facf2357701dc682,10217,95,0,passed
18920,3d422a1e77ab1c67bac6ee1bf1117132e3e8cfca010e44d75b8d35deba261498,59,2M2L,0,682d21585d8d00a924637422df44e35bd4d27963f798cd8e6f30240e3031fd42,7023,59,0,passed
18933,7a60d1a2aa63b7b8262babdef953361ecf79563044eb39cb4d142a7a88dd2656,154,2M2T,0,7f8465c7a64e950593a71e742f7fd063d312ad3f36b762d5900ebfe012c9aaf0,16634,154,0,passed
18934,579b57a7cd5ab3488ef544f6aac320ad37133d528b462cdf749d607d3577c669,167,2M2U,0,109c1396376d0b8691170e5a47567c9ce4ce49c7e13a40dc30b1b0033bec9cdf,17975,167,0,passed
18942,6b2f6e328afc2f6e3987d789fc2eb43d2f5efc2287cace37e69b18329ea82ae6,179,2M32,0,8c3cf0276097354fe961868ad2505297e2d262da1f4435614981bcfab5121b25,19033,179,0,passed
18943,8fafc874fa6524650cf00191a5817ec7010ef033672222e2da42f130bded68ec,115,3ZFJ,0,c658d84348f47923e2077e71bd03ca971b98882ca142cbee25af0450ed380c3f,12725,115,0,passed
18944,9e524fa29ab9658a8bccba843cd5a6ee91039b64f70211db44a80b51c4a221a7,66,2M34,0,3330601224a25704363e407f1a6acbe31bd773333c0e709e44748b5344bb24f1,7691,66,0,passed
18945,c4c7696824292527108cd55d482ad5513d4174f0586d82f9a3289cd5cb210453,51,2M35,0,179cd5501dc12f939866d63efd1ac73ba6e1d5edffc8e0850aad516c5b51a5f6,6084,51,0,passed
18953,66abc7779c98d2a0eee47530483b3c7556058292547698c497ff8a14523b01c3,162,2M3C,0,0b62ca871922fe701368152df15ca19b6de74751b12c4efad42740db6a7d4658,17566,162,0,passed
18954,efccf540b6fc45ddef3e62d40f6edbc0f2e9e56c09cf16a9322db2656227084f,90,2M3D,0,bc85373b5eb1c369cd61d9c6134c6114b877e3c8a6f670c692bbb30b99246989,10055,90,0,passed
18955,d89fea1a3d2019a1482203bf1fcbdd586565fc16e788741d972e80959168b74e,68,3ZJ1,0,4a45ab7270cfb19468840b53502ccb9396c5ca12fea53e3fe5318031b2179a13,7972,68,0,passed
18956,d9e56b7b7a7119f687238cbfdaea265f670219087e9379b26866353a5953cd9b,63,3ZJ2,0,d74cd4a5712ac098f05acd59697c94f44db93c5e6e0eea2b525e4ba360ba688a,7556,63,0,passed
18958,5f5415b268f1616a7bae90407e25b05988c942bdc943d0e99f7dffab96ffa4df,50,2M3E,0,c3501c1059873bbbbc435603f2084326387543952665895ad3b24f5c506ba547,5835,50,0,passed
18963,af2a10405514f5c907977cc834987e950f9a84d8441d9a305a2ec57aeb6f8a1b,56,2M3H,0,b31450495f263302d8955486a63e535349b64e1c413beaec658a0365e8f72902,6609,56,0,passed
18966,82aafffcb2c3567b1e6b3fd0cda219563f4ef53d0b72829fd16319fa042bd54f,92,2M3K,0,3c250f0c459d9216aab8f3538cd2092932add292ad89f40453ce1c8689e8e450,10422,92,0,passed
18967,edf6a589d698204bbaed60bea117e076d53c8b1a761d60c8851607b7902207fb,70,2M3L,0,dff3e5b399e8d74316384b50e3c5a2bfb1281daf2629ec4b0425ff6f37a3463f,8132,70,0,passed
18976,6b0905bfb15f121a4af577d65b8b87e9ad79d0118494d834be30dbc771ef905f,147,2M3S,0,2cc912b297464a8681684c06b01857f2784c02b76b568750dca3dc5e35217887,15923,147,0,passed
18980,7728583ccc958d1d97319a6b74215890ae93ed6b1db253edbb671f7502b3fbae,53,2M3Z,0,0565c85e011563e600e3d48553eff01c650ca58811e4fb947d982696116772fb,6263,53,0,passed
18982,ae033231201481413068e6d72ddfccd7292756d675c0f9654c7b3eb8b337efa9,115,2M41,0,8d86ea10b8b4e0f6e4ef06e39af0ff4112d3172cee7f94a9f100d9b7e635ab7c,12932,115,0,passed
18986,5a3e5616d790ad2bd318542474eb75a7e3df905c27fdd96d6ebbda88cd94cb49,82,2M45,0,c537c6b4fbdc0dc9e809a5b7b2a437464003ae8aa3492be1558089952e5f46ff,9351,82,0,passed
18987,c73e80d2082f6d8e8f3ebc8e44e05d85e47d6b71fd92a9de9771d5f7c925eabc,103,2M46,0,01cc3fc68ee4135e21a514f793ebbec0f3af3a5071990041719595afd2453b28,11531,103,0,passed
18989,ba4e29764003e90972b35649f586ce8342ed04b00da2ca6b69253c9d273ea535,142,2M47,0,49a0a88d1efce8aa972a7d3efee9e344671f49356a68e0c0d322b18730b8b9b1,15171,142,0,passed
18990,a6b8e078b4ba213b4b61216bea346dbec184107eb6a9c31eb0c47ec9b81eaa29,121,2M48,0,adf36696c90e906e2cba9c325870bd047e2ac710af96f5b0fc977e6eea508ec3,13375,121,0,passed
